Customer ID,Segment_Code_2010,Segment_Code_2011,Segment_2010_Name,Segment_2011_Name
17468,0.0,2.0,Low-Value,At-Risk 
17469,1.0,1.0,High-Value Customer,High-Value Customer
17470,1.0,3.0,High-Value Customer,Loyal Customer
17472,0.0,3.0,Low-Value,Loyal Customer
17481,,0.0,New Customer,Low-Value
17483,0.0,2.0,Low-Value,At-Risk 
17490,3.0,1.0,Loyal Customer,High-Value Customer
17491,1.0,1.0,High-Value Customer,High-Value Customer
17492,0.0,2.0,Low-Value,At-Risk 
17495,0.0,0.0,Low-Value,Low-Value
17496,2.0,2.0,At-Risk ,At-Risk 
17500,,0.0,New Customer,Low-Value
17502,,0.0,New Customer,Low-Value
17504,1.0,3.0,High-Value Customer,Loyal Customer
17505,2.0,3.0,At-Risk ,Loyal Customer
17508,1.0,2.0,High-Value Customer,At-Risk 
17509,,1.0,New Customer,High-Value Customer
17511,-1.0,-1.0,TOP VIP,TOP VIP
17512,2.0,1.0,At-Risk ,High-Value Customer
17513,0.0,2.0,Low-Value,At-Risk 
17515,2.0,0.0,At-Risk ,Low-Value
17516,0.0,0.0,Low-Value,Low-Value
17519,2.0,1.0,At-Risk ,High-Value Customer
17521,0.0,0.0,Low-Value,Low-Value
17522,,0.0,New Customer,Low-Value
17523,,0.0,New Customer,Low-Value
17524,0.0,2.0,Low-Value,At-Risk 
17525,0.0,2.0,Low-Value,At-Risk 
17526,1.0,0.0,High-Value Customer,Low-Value
17527,,3.0,New Customer,Loyal Customer
17528,,1.0,New Customer,High-Value Customer
17530,0.0,1.0,Low-Value,High-Value Customer
17531,2.0,2.0,At-Risk ,At-Risk 
17534,2.0,2.0,At-Risk ,At-Risk 
17536,0.0,2.0,Low-Value,At-Risk 
17539,2.0,,At-Risk ,Lost Customer
17540,3.0,0.0,Loyal Customer,Low-Value
17542,0.0,2.0,Low-Value,At-Risk 
17544,3.0,,Loyal Customer,Lost Customer
17545,3.0,3.0,Loyal Customer,Loyal Customer
17548,3.0,2.0,Loyal Customer,At-Risk 
17550,1.0,2.0,High-Value Customer,At-Risk 
17552,2.0,3.0,At-Risk ,Loyal Customer
17553,2.0,2.0,At-Risk ,At-Risk 
17554,,1.0,New Customer,High-Value Customer
17555,0.0,0.0,Low-Value,Low-Value
17557,0.0,0.0,Low-Value,Low-Value
17560,2.0,3.0,At-Risk ,Loyal Customer
17561,3.0,2.0,Loyal Customer,At-Risk 
17562,,1.0,New Customer,High-Value Customer
17564,,0.0,New Customer,Low-Value
17567,0.0,1.0,Low-Value,High-Value Customer
17571,0.0,3.0,Low-Value,Loyal Customer
17572,3.0,2.0,Loyal Customer,At-Risk 
17573,,0.0,New Customer,Low-Value
17576,-1.0,1.0,TOP VIP,High-Value Customer
17578,2.0,2.0,At-Risk ,At-Risk 
17579,0.0,0.0,Low-Value,Low-Value
17580,3.0,2.0,Loyal Customer,At-Risk 
17581,-1.0,-1.0,TOP VIP,TOP VIP
17582,2.0,2.0,At-Risk ,At-Risk 
17584,2.0,0.0,At-Risk ,Low-Value
17585,2.0,3.0,At-Risk ,Loyal Customer
17588,2.0,3.0,At-Risk ,Loyal Customer
17589,1.0,3.0,High-Value Customer,Loyal Customer
17590,,0.0,New Customer,Low-Value
17591,0.0,3.0,Low-Value,Loyal Customer
17593,1.0,1.0,High-Value Customer,High-Value Customer
17594,2.0,3.0,At-Risk ,Loyal Customer
17596,2.0,1.0,At-Risk ,High-Value Customer
17597,2.0,3.0,At-Risk ,Loyal Customer
17602,2.0,1.0,At-Risk ,High-Value Customer
17603,2.0,2.0,At-Risk ,At-Risk 
17604,2.0,2.0,At-Risk ,At-Risk 
17608,0.0,2.0,Low-Value,At-Risk 
17609,2.0,3.0,At-Risk ,Loyal Customer
17610,2.0,,At-Risk ,Lost Customer
17611,1.0,1.0,High-Value Customer,High-Value Customer
17612,1.0,3.0,High-Value Customer,Loyal Customer
17613,,1.0,New Customer,High-Value Customer
17615,3.0,2.0,Loyal Customer,At-Risk 
17616,0.0,3.0,Low-Value,Loyal Customer
17618,1.0,0.0,High-Value Customer,Low-Value
17621,2.0,0.0,At-Risk ,Low-Value
17623,2.0,2.0,At-Risk ,At-Risk 
17624,0.0,0.0,Low-Value,Low-Value
17625,2.0,1.0,At-Risk ,High-Value Customer
17629,3.0,1.0,Loyal Customer,High-Value Customer
17631,3.0,0.0,Loyal Customer,Low-Value
17633,3.0,3.0,Loyal Customer,Loyal Customer
17634,,1.0,New Customer,High-Value Customer
17635,2.0,,At-Risk ,Lost Customer
17639,3.0,2.0,Loyal Customer,At-Risk 
17640,1.0,2.0,High-Value Customer,At-Risk 
17642,2.0,2.0,At-Risk ,At-Risk 
17644,1.0,1.0,High-Value Customer,High-Value Customer
17646,1.0,3.0,High-Value Customer,Loyal Customer
17647,0.0,2.0,Low-Value,At-Risk 
17648,0.0,3.0,Low-Value,Loyal Customer
17649,0.0,2.0,Low-Value,At-Risk 
17651,2.0,1.0,At-Risk ,High-Value Customer
17652,,1.0,New Customer,High-Value Customer
17653,,3.0,New Customer,Loyal Customer
17655,3.0,1.0,Loyal Customer,High-Value Customer
17656,,3.0,New Customer,Loyal Customer
17659,3.0,1.0,Loyal Customer,High-Value Customer
17663,1.0,1.0,High-Value Customer,High-Value Customer
17664,0.0,0.0,Low-Value,Low-Value
17666,2.0,0.0,At-Risk ,Low-Value
17667,2.0,3.0,At-Risk ,Loyal Customer
17669,2.0,1.0,At-Risk ,High-Value Customer
17671,3.0,0.0,Loyal Customer,Low-Value
17672,2.0,3.0,At-Risk ,Loyal Customer
17673,1.0,1.0,High-Value Customer,High-Value Customer
17675,-1.0,-1.0,TOP VIP,TOP VIP
17676,2.0,1.0,At-Risk ,High-Value Customer
17677,-1.0,-1.0,TOP VIP,TOP VIP
17679,2.0,3.0,At-Risk ,Loyal Customer
17680,3.0,2.0,Loyal Customer,At-Risk 
17681,2.0,,At-Risk ,Lost Customer
17682,2.0,1.0,At-Risk ,High-Value Customer
17683,3.0,,Loyal Customer,Lost Customer
17685,1.0,1.0,High-Value Customer,High-Value Customer
17686,2.0,1.0,At-Risk ,High-Value Customer
17690,1.0,1.0,High-Value Customer,High-Value Customer
17691,0.0,2.0,Low-Value,At-Risk 
17692,1.0,3.0,High-Value Customer,Loyal Customer
17694,2.0,2.0,At-Risk ,At-Risk 
17695,3.0,2.0,Loyal Customer,At-Risk 
17696,-1.0,1.0,TOP VIP,High-Value Customer
17700,1.0,1.0,High-Value Customer,High-Value Customer
17702,3.0,3.0,Loyal Customer,Loyal Customer
17703,0.0,3.0,Low-Value,Loyal Customer
17705,0.0,1.0,Low-Value,High-Value Customer
17706,1.0,-1.0,High-Value Customer,TOP VIP
17707,3.0,2.0,Loyal Customer,At-Risk 
17708,0.0,2.0,Low-Value,At-Risk 
17709,2.0,2.0,At-Risk ,At-Risk 
17713,3.0,,Loyal Customer,Lost Customer
17714,2.0,2.0,At-Risk ,At-Risk 
17716,1.0,1.0,High-Value Customer,High-Value Customer
17719,,-1.0,New Customer,TOP VIP
17720,1.0,3.0,High-Value Customer,Loyal Customer
17722,3.0,3.0,Loyal Customer,Loyal Customer
17723,3.0,3.0,Loyal Customer,Loyal Customer
17724,,3.0,New Customer,Loyal Customer
17725,,1.0,New Customer,High-Value Customer
17726,1.0,,High-Value Customer,Lost Customer
17728,2.0,0.0,At-Risk ,Low-Value
17730,1.0,-1.0,High-Value Customer,TOP VIP
17731,0.0,3.0,Low-Value,Loyal Customer
17732,1.0,2.0,High-Value Customer,At-Risk 
17734,2.0,3.0,At-Risk ,Loyal Customer
17735,1.0,-1.0,High-Value Customer,TOP VIP
17736,,0.0,New Customer,Low-Value
17738,1.0,1.0,High-Value Customer,High-Value Customer
17739,1.0,1.0,High-Value Customer,High-Value Customer
17740,3.0,,Loyal Customer,Lost Customer
17742,2.0,2.0,At-Risk ,At-Risk 
17744,3.0,1.0,Loyal Customer,High-Value Customer
17746,2.0,2.0,At-Risk ,At-Risk 
17749,0.0,2.0,Low-Value,At-Risk 
17750,,1.0,New Customer,High-Value Customer
17753,0.0,,Low-Value,Lost Customer
17754,1.0,1.0,High-Value Customer,High-Value Customer
17756,3.0,,Loyal Customer,Lost Customer
17757,1.0,-1.0,High-Value Customer,TOP VIP
17758,2.0,1.0,At-Risk ,High-Value Customer
17759,0.0,0.0,Low-Value,Low-Value
17760,0.0,2.0,Low-Value,At-Risk 
17763,0.0,2.0,Low-Value,At-Risk 
17764,2.0,2.0,At-Risk ,At-Risk 
17765,0.0,2.0,Low-Value,At-Risk 
17768,3.0,0.0,Loyal Customer,Low-Value
17769,1.0,1.0,High-Value Customer,High-Value Customer
17770,,3.0,New Customer,Loyal Customer
17771,0.0,2.0,Low-Value,At-Risk 
17772,0.0,0.0,Low-Value,Low-Value
17774,2.0,3.0,At-Risk ,Loyal Customer
17777,,0.0,New Customer,Low-Value
17779,,0.0,New Customer,Low-Value
17780,0.0,,Low-Value,Lost Customer
17783,0.0,2.0,Low-Value,At-Risk 
17785,0.0,2.0,Low-Value,At-Risk 
17787,,3.0,New Customer,Loyal Customer
17790,3.0,1.0,Loyal Customer,High-Value Customer
17796,3.0,3.0,Loyal Customer,Loyal Customer
17797,2.0,0.0,At-Risk ,Low-Value
17799,1.0,1.0,High-Value Customer,High-Value Customer
17800,,1.0,New Customer,High-Value Customer
17801,2.0,,At-Risk ,Lost Customer
17802,1.0,3.0,High-Value Customer,Loyal Customer
17804,3.0,,Loyal Customer,Lost Customer
17807,0.0,,Low-Value,Lost Customer
17808,0.0,,Low-Value,Lost Customer
17809,1.0,1.0,High-Value Customer,High-Value Customer
17811,1.0,-1.0,High-Value Customer,TOP VIP
17812,3.0,0.0,Loyal Customer,Low-Value
17813,,1.0,New Customer,High-Value Customer
17816,0.0,2.0,Low-Value,At-Risk 
17817,3.0,0.0,Loyal Customer,Low-Value
17819,2.0,3.0,At-Risk ,Loyal Customer
17822,2.0,,At-Risk ,Lost Customer
17825,2.0,,At-Risk ,Lost Customer
17827,0.0,1.0,Low-Value,High-Value Customer
17828,,0.0,New Customer,Low-Value
17829,2.0,2.0,At-Risk ,At-Risk 
17830,,0.0,New Customer,Low-Value
17835,,0.0,New Customer,Low-Value
17837,,1.0,New Customer,High-Value Customer
17838,2.0,1.0,At-Risk ,High-Value Customer
17841,-1.0,-1.0,TOP VIP,TOP VIP
17845,2.0,,At-Risk ,Lost Customer
17848,1.0,3.0,High-Value Customer,Loyal Customer
17849,2.0,3.0,At-Risk ,Loyal Customer
17850,1.0,1.0,High-Value Customer,High-Value Customer
17851,2.0,,At-Risk ,Lost Customer
17852,3.0,2.0,Loyal Customer,At-Risk 
17853,2.0,,At-Risk ,Lost Customer
17854,2.0,2.0,At-Risk ,At-Risk 
17856,,0.0,New Customer,Low-Value
17857,0.0,-1.0,Low-Value,TOP VIP
17858,-1.0,1.0,TOP VIP,High-Value Customer
17860,0.0,2.0,Low-Value,At-Risk 
17861,1.0,1.0,High-Value Customer,High-Value Customer
17862,3.0,2.0,Loyal Customer,At-Risk 
17863,2.0,3.0,At-Risk ,Loyal Customer
17864,0.0,0.0,Low-Value,Low-Value
17865,-1.0,-1.0,TOP VIP,TOP VIP
17866,0.0,2.0,Low-Value,At-Risk 
17867,2.0,3.0,At-Risk ,Loyal Customer
17869,0.0,3.0,Low-Value,Loyal Customer
17870,3.0,1.0,Loyal Customer,High-Value Customer
17871,2.0,2.0,At-Risk ,At-Risk 
17873,1.0,3.0,High-Value Customer,Loyal Customer
17874,,3.0,New Customer,Loyal Customer
17876,2.0,,At-Risk ,Lost Customer
17878,3.0,2.0,Loyal Customer,At-Risk 
17880,0.0,2.0,Low-Value,At-Risk 
17883,0.0,0.0,Low-Value,Low-Value
17884,1.0,0.0,High-Value Customer,Low-Value
17886,2.0,3.0,At-Risk ,Loyal Customer
17888,1.0,1.0,High-Value Customer,High-Value Customer
17889,3.0,2.0,Loyal Customer,At-Risk 
17892,,2.0,New Customer,At-Risk 
17894,1.0,3.0,High-Value Customer,Loyal Customer
17897,1.0,2.0,High-Value Customer,At-Risk 
17898,0.0,2.0,Low-Value,At-Risk 
17901,0.0,2.0,Low-Value,At-Risk 
17905,2.0,3.0,At-Risk ,Loyal Customer
17908,2.0,2.0,At-Risk ,At-Risk 
17912,0.0,2.0,Low-Value,At-Risk 
17913,1.0,2.0,High-Value Customer,At-Risk 
17917,,2.0,New Customer,At-Risk 
17918,0.0,,Low-Value,Lost Customer
17920,-1.0,1.0,TOP VIP,High-Value Customer
17921,1.0,3.0,High-Value Customer,Loyal Customer
17923,0.0,2.0,Low-Value,At-Risk 
17924,0.0,1.0,Low-Value,High-Value Customer
17926,2.0,2.0,At-Risk ,At-Risk 
17928,0.0,2.0,Low-Value,At-Risk 
17929,1.0,0.0,High-Value Customer,Low-Value
17930,1.0,3.0,High-Value Customer,Loyal Customer
17931,1.0,2.0,High-Value Customer,At-Risk 
17932,,3.0,New Customer,Loyal Customer
17934,0.0,2.0,Low-Value,At-Risk 
17935,2.0,2.0,At-Risk ,At-Risk 
17937,,1.0,New Customer,High-Value Customer
17940,1.0,1.0,High-Value Customer,High-Value Customer
17941,2.0,2.0,At-Risk ,At-Risk 
17945,0.0,,Low-Value,Lost Customer
17949,-1.0,-1.0,TOP VIP,TOP VIP
17950,2.0,2.0,At-Risk ,At-Risk 
17951,0.0,3.0,Low-Value,Loyal Customer
17952,3.0,,Loyal Customer,Lost Customer
17954,1.0,1.0,High-Value Customer,High-Value Customer
17955,0.0,3.0,Low-Value,Loyal Customer
17960,0.0,2.0,Low-Value,At-Risk 
17961,1.0,1.0,High-Value Customer,High-Value Customer
17962,2.0,2.0,At-Risk ,At-Risk 
17963,2.0,,At-Risk ,Lost Customer
17965,1.0,1.0,High-Value Customer,High-Value Customer
17966,2.0,3.0,At-Risk ,Loyal Customer
17968,3.0,2.0,Loyal Customer,At-Risk 
17969,1.0,2.0,High-Value Customer,At-Risk 
17974,3.0,0.0,Loyal Customer,Low-Value
17975,1.0,1.0,High-Value Customer,High-Value Customer
17978,2.0,2.0,At-Risk ,At-Risk 
17979,,3.0,New Customer,Loyal Customer
17980,0.0,3.0,Low-Value,Loyal Customer
17984,3.0,2.0,Loyal Customer,At-Risk 
17987,3.0,2.0,Loyal Customer,At-Risk 
17988,2.0,0.0,At-Risk ,Low-Value
17990,3.0,3.0,Loyal Customer,Loyal Customer
17991,0.0,2.0,Low-Value,At-Risk 
17994,1.0,3.0,High-Value Customer,Loyal Customer
17995,3.0,2.0,Loyal Customer,At-Risk 
17996,3.0,,Loyal Customer,Lost Customer
17997,,3.0,New Customer,Loyal Customer
17998,3.0,,Loyal Customer,Lost Customer
17999,0.0,2.0,Low-Value,At-Risk 
18001,2.0,0.0,At-Risk ,Low-Value
18002,3.0,,Loyal Customer,Lost Customer
18006,3.0,2.0,Loyal Customer,At-Risk 
18008,1.0,1.0,High-Value Customer,High-Value Customer
18009,2.0,2.0,At-Risk ,At-Risk 
18016,0.0,3.0,Low-Value,Loyal Customer
18017,0.0,2.0,Low-Value,At-Risk 
18018,0.0,2.0,Low-Value,At-Risk 
18022,3.0,2.0,Loyal Customer,At-Risk 
18025,1.0,,High-Value Customer,Lost Customer
18034,3.0,0.0,Loyal Customer,Low-Value
18035,3.0,3.0,Loyal Customer,Loyal Customer
18036,1.0,0.0,High-Value Customer,Low-Value
18037,0.0,2.0,Low-Value,At-Risk 
18039,3.0,,Loyal Customer,Lost Customer
18041,1.0,1.0,High-Value Customer,High-Value Customer
18043,,0.0,New Customer,Low-Value
18044,1.0,1.0,High-Value Customer,High-Value Customer
18048,0.0,2.0,Low-Value,At-Risk 
18051,2.0,,At-Risk ,Lost Customer
18053,0.0,2.0,Low-Value,At-Risk 
18055,1.0,1.0,High-Value Customer,High-Value Customer
18057,3.0,,Loyal Customer,Lost Customer
18058,0.0,2.0,Low-Value,At-Risk 
18059,,0.0,New Customer,Low-Value
18061,1.0,1.0,High-Value Customer,High-Value Customer
18062,3.0,3.0,Loyal Customer,Loyal Customer
18064,1.0,2.0,High-Value Customer,At-Risk 
18065,1.0,1.0,High-Value Customer,High-Value Customer
18066,3.0,2.0,Loyal Customer,At-Risk 
18069,1.0,1.0,High-Value Customer,High-Value Customer
18071,2.0,2.0,At-Risk ,At-Risk 
18073,,1.0,New Customer,High-Value Customer
18075,1.0,1.0,High-Value Customer,High-Value Customer
18077,1.0,1.0,High-Value Customer,High-Value Customer
18078,0.0,2.0,Low-Value,At-Risk 
18079,0.0,3.0,Low-Value,Loyal Customer
18081,,2.0,New Customer,At-Risk 
18084,3.0,2.0,Loyal Customer,At-Risk 
18085,3.0,2.0,Loyal Customer,At-Risk 
18087,-1.0,3.0,TOP VIP,Loyal Customer
18092,2.0,1.0,At-Risk ,High-Value Customer
18093,2.0,3.0,At-Risk ,Loyal Customer
18094,2.0,3.0,At-Risk ,Loyal Customer
18095,2.0,2.0,At-Risk ,At-Risk 
18096,2.0,0.0,At-Risk ,Low-Value
18097,1.0,1.0,High-Value Customer,High-Value Customer
18101,3.0,0.0,Loyal Customer,Low-Value
18102,-1.0,-1.0,TOP VIP,TOP VIP
18106,2.0,2.0,At-Risk ,At-Risk 
18108,0.0,2.0,Low-Value,At-Risk 
18109,1.0,-1.0,High-Value Customer,TOP VIP
18112,0.0,0.0,Low-Value,Low-Value
18116,3.0,3.0,Loyal Customer,Loyal Customer
18118,3.0,-1.0,Loyal Customer,TOP VIP
18122,,1.0,New Customer,High-Value Customer
18123,0.0,0.0,Low-Value,Low-Value
18125,,3.0,New Customer,Loyal Customer
18127,0.0,0.0,Low-Value,Low-Value
18130,,0.0,New Customer,Low-Value
18135,3.0,0.0,Loyal Customer,Low-Value
18136,0.0,3.0,Low-Value,Loyal Customer
18139,,1.0,New Customer,High-Value Customer
18144,1.0,1.0,High-Value Customer,High-Value Customer
18145,1.0,1.0,High-Value Customer,High-Value Customer
18149,2.0,3.0,At-Risk ,Loyal Customer
18150,,0.0,New Customer,Low-Value
18151,2.0,2.0,At-Risk ,At-Risk 
18154,3.0,0.0,Loyal Customer,Low-Value
18155,,2.0,New Customer,At-Risk 
18160,0.0,2.0,Low-Value,At-Risk 
18161,0.0,1.0,Low-Value,High-Value Customer
18167,,0.0,New Customer,Low-Value
18168,1.0,3.0,High-Value Customer,Loyal Customer
18170,1.0,3.0,High-Value Customer,Loyal Customer
18171,2.0,3.0,At-Risk ,Loyal Customer
18172,-1.0,-1.0,TOP VIP,TOP VIP
18173,0.0,3.0,Low-Value,Loyal Customer
18177,2.0,3.0,At-Risk ,Loyal Customer
18178,1.0,3.0,High-Value Customer,Loyal Customer
18179,0.0,1.0,Low-Value,High-Value Customer
18180,,1.0,New Customer,High-Value Customer
18181,2.0,2.0,At-Risk ,At-Risk 
18188,2.0,0.0,At-Risk ,Low-Value
18189,0.0,3.0,Low-Value,Loyal Customer
18190,0.0,2.0,Low-Value,At-Risk 
18193,3.0,2.0,Loyal Customer,At-Risk 
18194,2.0,2.0,At-Risk ,At-Risk 
18196,0.0,2.0,Low-Value,At-Risk 
18198,,-1.0,New Customer,TOP VIP
18202,,3.0,New Customer,Loyal Customer
18203,3.0,2.0,Loyal Customer,At-Risk 
18204,,3.0,New Customer,Loyal Customer
18210,0.0,1.0,Low-Value,High-Value Customer
18211,,0.0,New Customer,Low-Value
18214,2.0,,At-Risk ,Lost Customer
18215,2.0,2.0,At-Risk ,At-Risk 
18217,0.0,0.0,Low-Value,Low-Value
18218,0.0,2.0,Low-Value,At-Risk 
18219,1.0,1.0,High-Value Customer,High-Value Customer
18220,2.0,2.0,At-Risk ,At-Risk 
18221,0.0,0.0,Low-Value,Low-Value
18223,1.0,-1.0,High-Value Customer,TOP VIP
18225,1.0,1.0,High-Value Customer,High-Value Customer
18226,-1.0,1.0,TOP VIP,High-Value Customer
18229,1.0,-1.0,High-Value Customer,TOP VIP
18230,3.0,1.0,Loyal Customer,High-Value Customer
18231,1.0,3.0,High-Value Customer,Loyal Customer
18232,,3.0,New Customer,Loyal Customer
18235,,3.0,New Customer,Loyal Customer
18236,3.0,3.0,Loyal Customer,Loyal Customer
18237,,0.0,New Customer,Low-Value
18239,0.0,3.0,Low-Value,Loyal Customer
18241,2.0,1.0,At-Risk ,High-Value Customer
18242,2.0,3.0,At-Risk ,Loyal Customer
18245,1.0,1.0,High-Value Customer,High-Value Customer
18246,0.0,0.0,Low-Value,Low-Value
18247,2.0,,At-Risk ,Lost Customer
18251,1.0,3.0,High-Value Customer,Loyal Customer
18252,2.0,2.0,At-Risk ,At-Risk 
18257,2.0,1.0,At-Risk ,High-Value Customer
18258,2.0,,At-Risk ,Lost Customer
18259,3.0,3.0,Loyal Customer,Loyal Customer
18260,-1.0,3.0,TOP VIP,Loyal Customer
18262,0.0,2.0,Low-Value,At-Risk 
18263,,0.0,New Customer,Low-Value
18268,2.0,2.0,At-Risk ,At-Risk 
18270,0.0,2.0,Low-Value,At-Risk 
18272,2.0,1.0,At-Risk ,High-Value Customer
18273,0.0,0.0,Low-Value,Low-Value
18276,2.0,2.0,At-Risk ,At-Risk 
18277,2.0,2.0,At-Risk ,At-Risk 
18283,3.0,1.0,Loyal Customer,High-Value Customer
18287,1.0,3.0,High-Value Customer,Loyal Customer
